Date,Product type,SKU,Daily Sales,Stock Level,Price,Revenue Generated,Season,Demand Factor
2024-09-26,skincare,SKU83,95,999370,41.85,3975.75,Fall,1.1061295677634573
2024-09-27,skincare,SKU83,74,999296,41.85,3096.9,Fall,1.1061295677634573
2024-09-28,skincare,SKU83,78,999218,41.85,3264.3,Fall,1.1061295677634573
2024-09-29,skincare,SKU83,89,999129,41.85,3724.65,Fall,1.1061295677634573
2024-09-30,skincare,SKU83,73,999056,41.85,3055.05,Fall,1.1061295677634573
2024-10-01,skincare,SKU83,81,998975,41.85,3389.85,Fall,1.1061295677634573
2024-10-02,skincare,SKU83,77,998898,41.85,3222.4500000000003,Fall,1.1061295677634573
2024-10-03,skincare,SKU83,85,998813,41.85,3557.25,Fall,1.1061295677634573
2024-10-04,skincare,SKU83,61,998752,41.85,2552.85,Fall,1.1061295677634573
2024-10-05,skincare,SKU83,99,998653,41.85,4143.150000000001,Fall,1.1061295677634573
2024-10-06,skincare,SKU83,97,998556,41.85,4059.4500000000003,Fall,1.1061295677634573
2024-10-07,skincare,SKU83,82,998474,41.85,3431.7000000000003,Fall,1.1061295677634573
2024-10-08,skincare,SKU83,80,998394,41.85,3348.0,Fall,1.1061295677634573
2024-10-09,skincare,SKU83,84,998310,41.85,3515.4,Fall,1.1061295677634573
2024-10-10,skincare,SKU83,93,998217,41.85,3892.05,Fall,1.1061295677634573
2024-10-11,skincare,SKU83,89,998128,41.85,3724.65,Fall,1.1061295677634573
2024-10-12,skincare,SKU83,68,998060,41.85,2845.8,Fall,1.1061295677634573
2024-10-13,skincare,SKU83,77,997983,41.85,3222.4500000000003,Fall,1.1061295677634573
2024-10-14,skincare,SKU83,93,997890,41.85,3892.05,Fall,1.1061295677634573
2024-10-15,skincare,SKU83,95,997795,41.85,3975.75,Fall,1.1061295677634573
2024-10-16,skincare,SKU83,74,997721,41.85,3096.9,Fall,1.1061295677634573
2024-10-17,skincare,SKU83,92,997629,41.85,3850.2000000000003,Fall,1.1061295677634573
2024-10-18,skincare,SKU83,95,997534,41.85,3975.75,Fall,1.1061295677634573
2024-10-19,skincare,SKU83,72,997462,41.85,3013.2000000000003,Fall,1.1061295677634573
2024-09-20,haircare,SKU3,26,999974,25.89,673.14,Winter,1.3467683275846438
2024-09-21,haircare,SKU3,15,999959,25.89,388.35,Winter,1.3467683275846438
2024-09-22,haircare,SKU3,32,999927,25.89,828.48,Winter,1.3467683275846438
2024-09-23,haircare,SKU3,26,999901,25.89,673.14,Winter,1.3467683275846438
2024-09-24,haircare,SKU3,29,999872,25.89,750.8100000000001,Winter,1.3467683275846438
2024-09-25,haircare,SKU3,22,999850,25.89,569.58,Winter,1.3467683275846438
2024-09-26,haircare,SKU3,27,999823,25.89,699.03,Winter,1.3467683275846438
2024-09-27,haircare,SKU3,29,999794,25.89,750.8100000000001,Winter,1.3467683275846438
2024-09-28,haircare,SKU3,23,999771,25.89,595.47,Winter,1.3467683275846438
2024-09-29,haircare,SKU3,18,999753,25.89,466.02,Winter,1.3467683275846438
2024-09-30,haircare,SKU3,28,999725,25.89,724.9200000000001,Winter,1.3467683275846438
2024-10-01,haircare,SKU3,24,999701,25.89,621.36,Winter,1.3467683275846438
2024-10-02,haircare,SKU3,25,999676,25.89,647.25,Winter,1.3467683275846438
2024-10-03,haircare,SKU3,28,999648,25.89,724.9200000000001,Winter,1.3467683275846438
2024-10-04,haircare,SKU3,27,999621,25.89,699.03,Winter,1.3467683275846438
2024-10-05,haircare,SKU3,27,999594,25.89,699.03,Winter,1.3467683275846438
2024-10-06,haircare,SKU3,25,999569,25.89,647.25,Winter,1.3467683275846438
2024-10-07,haircare,SKU3,20,999549,25.89,517.8,Winter,1.3467683275846438
2024-10-08,haircare,SKU3,19,999530,25.89,491.91,Winter,1.3467683275846438
2024-10-09,haircare,SKU3,24,999506,25.89,621.36,Winter,1.3467683275846438
2024-10-10,haircare,SKU3,26,999480,25.89,673.14,Winter,1.3467683275846438
2024-10-11,haircare,SKU3,31,999449,25.89,802.59,Winter,1.3467683275846438
2024-10-12,haircare,SKU3,27,999422,25.89,699.03,Winter,1.3467683275846438
2024-10-13,haircare,SKU3,26,999396,25.89,673.14,Winter,1.3467683275846438
2024-10-14,haircare,SKU3,27,999369,25.89,699.03,Winter,1.3467683275846438
2024-10-15,haircare,SKU3,25,999344,25.89,647.25,Winter,1.3467683275846438
2024-10-16,haircare,SKU3,20,999324,25.89,517.8,Winter,1.3467683275846438
2024-10-17,haircare,SKU3,25,999299,25.89,647.25,Winter,1.3467683275846438
2024-10-18,haircare,SKU3,22,999277,25.89,569.58,Winter,1.3467683275846438
2024-10-19,haircare,SKU3,17,999260,25.89,440.13,Winter,1.3467683275846438
2024-09-20,skincare,SKU21,0,1000000,33.45,0.0,Spring,0.8295888414792366
2024-09-21,skincare,SKU21,1,999999,33.45,33.45,Spring,0.8295888414792366
2024-09-22,skincare,SKU21,0,999999,33.45,0.0,Spring,0.8295888414792366
2024-09-23,skincare,SKU21,1,999998,33.45,33.45,Spring,0.8295888414792366
2024-09-24,skincare,SKU21,2,999996,33.45,66.9,Spring,0.8295888414792366
2024-09-25,skincare,SKU21,1,999995,33.45,33.45,Spring,0.8295888414792366
2024-09-26,skincare,SKU21,1,999994,33.45,33.45,Spring,0.8295888414792366
2024-09-27,skincare,SKU21,0,999994,33.45,0.0,Spring,0.8295888414792366
2024-09-28,skincare,SKU21,1,999993,33.45,33.45,Spring,0.8295888414792366
2024-09-29,skincare,SKU21,2,999991,33.45,66.9,Spring,0.8295888414792366
2024-09-30,skincare,SKU21,1,999990,33.45,33.45,Spring,0.8295888414792366
2024-10-01,skincare,SKU21,1,999989,33.45,33.45,Spring,0.8295888414792366
2024-10-02,skincare,SKU21,0,999989,33.45,0.0,Spring,0.8295888414792366
2024-10-03,skincare,SKU21,1,999988,33.45,33.45,Spring,0.8295888414792366
2024-10-04,skincare,SKU21,0,999988,33.45,0.0,Spring,0.8295888414792366
2024-10-05,skincare,SKU21,1,999987,33.45,33.45,Spring,0.8295888414792366
2024-10-06,skincare,SKU21,0,999987,33.45,0.0,Spring,0.8295888414792366
2024-10-07,skincare,SKU21,1,999986,33.45,33.45,Spring,0.8295888414792366
2024-10-08,skincare,SKU21,2,999984,33.45,66.9,Spring,0.8295888414792366
2024-10-09,skincare,SKU21,0,999984,33.45,0.0,Spring,0.8295888414792366
2024-10-10,skincare,SKU21,3,999981,33.45,100.35000000000001,Spring,0.8295888414792366
2024-10-11,skincare,SKU21,3,999978,33.45,100.35000000000001,Spring,0.8295888414792366
2024-10-12,skincare,SKU21,2,999976,33.45,66.9,Spring,0.8295888414792366
2024-10-13,skincare,SKU21,2,999974,33.45,66.9,Spring,0.8295888414792366
2024-10-14,skincare,SKU21,2,999972,33.45,66.9,Spring,0.8295888414792366
2024-10-15,skincare,SKU21,1,999971,33.45,33.45,Spring,0.8295888414792366
2024-10-16,skincare,SKU21,0,999971,33.45,0.0,Spring,0.8295888414792366
2024-10-17,skincare,SKU21,1,999970,33.45,33.45,Spring,0.8295888414792366
2024-10-18,skincare,SKU21,1,999969,33.45,33.45,Spring,0.8295888414792366
2024-10-19,skincare,SKU21,1,999968,33.45,33.45,Spring,0.8295888414792366
2024-09-20,skincare,SKU77,94,999906,39.78,3739.32,Summer,1.3073158520009642
2024-09-21,skincare,SKU77,99,999807,39.78,3938.2200000000003,Summer,1.3073158520009642
2024-09-22,skincare,SKU77,87,999720,39.78,3460.86,Summer,1.3073158520009642
2024-09-23,skincare,SKU77,87,999633,39.78,3460.86,Summer,1.3073158520009642
2024-09-24,skincare,SKU77,101,999532,39.78,4017.78,Summer,1.3073158520009642
2024-09-25,skincare,SKU77,98,999434,39.78,3898.44,Summer,1.3073158520009642
2024-09-26,skincare,SKU77,82,999352,39.78,3261.96,Summer,1.3073158520009642
2024-09-27,skincare,SKU77,87,999265,39.78,3460.86,Summer,1.3073158520009642
2024-09-28,skincare,SKU77,94,999171,39.78,3739.32,Summer,1.3073158520009642
2024-09-29,skincare,SKU77,89,999082,39.78,3540.42,Summer,1.3073158520009642
2024-09-30,skincare,SKU77,94,998988,39.78,3739.32,Summer,1.3073158520009642
2024-10-01,skincare,SKU77,115,998873,39.78,4574.7,Summer,1.3073158520009642
2024-10-02,skincare,SKU77,90,998783,39.78,3580.2000000000003,Summer,1.3073158520009642
2024-10-03,skincare,SKU77,101,998682,39.78,4017.78,Summer,1.3073158520009642
2024-10-04,skincare,SKU77,96,998586,39.78,3818.88,Summer,1.3073158520009642
2024-10-05,skincare,SKU77,83,998503,39.78,3301.7400000000002,Summer,1.3073158520009642
2024-10-06,skincare,SKU77,96,998407,39.78,3818.88,Summer,1.3073158520009642
2024-10-07,skincare,SKU77,95,998312,39.78,3779.1,Summer,1.3073158520009642
2024-10-08,skincare,SKU77,99,998213,39.78,3938.2200000000003,Summer,1.3073158520009642
2024-10-09,skincare,SKU77,102,998111,39.78,4057.56,Summer,1.3073158520009642
2024-10-10,skincare,SKU77,103,998008,39.78,4097.34,Summer,1.3073158520009642
2024-10-11,skincare,SKU77,104,997904,39.78,4137.12,Summer,1.3073158520009642
2024-10-12,skincare,SKU77,84,997820,39.78,3341.52,Summer,1.3073158520009642
2024-10-13,skincare,SKU77,98,997722,39.78,3898.44,Summer,1.3073158520009642
2024-10-14,skincare,SKU77,94,997628,39.78,3739.32,Summer,1.3073158520009642
2024-10-15,skincare,SKU77,94,997534,39.78,3739.32,Summer,1.3073158520009642
2024-10-16,skincare,SKU77,104,997430,39.78,4137.12,Summer,1.3073158520009642
2024-10-17,skincare,SKU77,94,997336,39.78,3739.32,Summer,1.3073158520009642
2024-10-18,skincare,SKU77,89,997247,39.78,3540.42,Summer,1.3073158520009642
2024-10-19,skincare,SKU77,90,997157,39.78,3580.2000000000003,Summer,1.3073158520009642
2024-09-20,skincare,SKU76,71,999929,48.09,3414.3900000000003,Winter,1.4188071457132665
2024-09-21,skincare,SKU76,58,999871,48.09,2789.2200000000003,Winter,1.4188071457132665
2024-09-22,skincare,SKU76,66,999805,48.09,3173.94,Winter,1.4188071457132665
2024-09-23,skincare,SKU76,70,999735,48.09,3366.3,Winter,1.4188071457132665
2024-09-24,skincare,SKU76,101,999634,48.09,4857.09,Winter,1.4188071457132665
2024-09-25,skincare,SKU76,82,999552,48.09,3943.38,Winter,1.4188071457132665
2024-09-26,skincare,SKU76,74,999478,48.09,3558.6600000000003,Winter,1.4188071457132665
2024-09-27,skincare,SKU76,85,999393,48.09,4087.65,Winter,1.4188071457132665
2024-09-28,skincare,SKU76,83,999310,48.09,3991.4700000000003,Winter,1.4188071457132665
2024-09-29,skincare,SKU76,49,999261,48.09,2356.4100000000003,Winter,1.4188071457132665
2024-09-30,skincare,SKU76,76,999185,48.09,3654.84,Winter,1.4188071457132665
2024-10-01,skincare,SKU76,75,999110,48.09,3606.7500000000005,Winter,1.4188071457132665
2024-10-02,skincare,SKU76,84,999026,48.09,4039.5600000000004,Winter,1.4188071457132665
2024-10-03,skincare,SKU76,92,998934,48.09,4424.280000000001,Winter,1.4188071457132665
2024-10-04,skincare,SKU76,83,998851,48.09,3991.4700000000003,Winter,1.4188071457132665
2024-10-05,skincare,SKU76,67,998784,48.09,3222.03,Winter,1.4188071457132665
2024-10-06,skincare,SKU76,82,998702,48.09,3943.38,Winter,1.4188071457132665
2024-10-07,skincare,SKU76,71,998631,48.09,3414.3900000000003,Winter,1.4188071457132665
2024-10-08,skincare,SKU76,74,998557,48.09,3558.6600000000003,Winter,1.4188071457132665
2024-10-09,skincare,SKU76,79,998478,48.09,3799.11,Winter,1.4188071457132665
2024-10-10,skincare,SKU76,81,998397,48.09,3895.2900000000004,Winter,1.4188071457132665
2024-10-11,skincare,SKU76,71,998326,48.09,3414.3900000000003,Winter,1.4188071457132665
2024-10-12,skincare,SKU76,63,998263,48.09,3029.67,Winter,1.4188071457132665
2024-10-13,skincare,SKU76,84,998179,48.09,4039.5600000000004,Winter,1.4188071457132665
2024-10-14,skincare,SKU76,65,998114,48.09,3125.8500000000004,Winter,1.4188071457132665
2024-10-15,skincare,SKU76,80,998034,48.09,3847.2000000000003,Winter,1.4188071457132665
2024-10-16,skincare,SKU76,85,997949,48.09,4087.65,Winter,1.4188071457132665
2024-10-17,skincare,SKU76,83,997866,48.09,3991.4700000000003,Winter,1.4188071457132665
2024-10-18,skincare,SKU76,73,997793,48.09,3510.57,Winter,1.4188071457132665
2024-10-19,skincare,SKU76,74,997719,48.09,3558.6600000000003,Winter,1.4188071457132665
2024-09-20,haircare,SKU5,15,999985,40.79,611.85,Summer,1.3710063917155209
2024-09-21,haircare,SKU5,14,999971,40.79,571.06,Summer,1.3710063917155209
2024-09-22,haircare,SKU5,18,999953,40.79,734.22,Summer,1.3710063917155209
2024-09-23,haircare,SKU5,18,999935,40.79,734.22,Summer,1.3710063917155209
2024-09-24,haircare,SKU5,14,999921,40.79,571.06,Summer,1.3710063917155209
2024-09-25,haircare,SKU5,19,999902,40.79,775.01,Summer,1.3710063917155209
2024-09-26,haircare,SKU5,16,999886,40.79,652.64,Summer,1.3710063917155209
2024-09-27,haircare,SKU5,12,999874,40.79,489.48,Summer,1.3710063917155209
2024-09-28,haircare,SKU5,13,999861,40.79,530.27,Summer,1.3710063917155209
2024-09-29,haircare,SKU5,11,999850,40.79,448.69,Summer,1.3710063917155209
2024-09-30,haircare,SKU5,11,999839,40.79,448.69,Summer,1.3710063917155209
2024-10-01,haircare,SKU5,13,999826,40.79,530.27,Summer,1.3710063917155209
2024-10-02,haircare,SKU5,18,999808,40.79,734.22,Summer,1.3710063917155209
2024-10-03,haircare,SKU5,14,999794,40.79,571.06,Summer,1.3710063917155209
2024-10-04,haircare,SKU5,30,999764,40.79,1223.7,Summer,1.3710063917155209
2024-10-05,haircare,SKU5,10,999754,40.79,407.9,Summer,1.3710063917155209
2024-10-06,haircare,SKU5,21,999733,40.79,856.59,Summer,1.3710063917155209
2024-10-07,haircare,SKU5,20,999713,40.79,815.8,Summer,1.3710063917155209
2024-10-08,haircare,SKU5,14,999699,40.79,571.06,Summer,1.3710063917155209
2024-10-09,haircare,SKU5,11,999688,40.79,448.69,Summer,1.3710063917155209
2024-10-10,haircare,SKU5,16,999672,40.79,652.64,Summer,1.3710063917155209
2024-10-11,haircare,SKU5,20,999652,40.79,815.8,Summer,1.3710063917155209
2024-10-12,haircare,SKU5,15,999637,40.79,611.85,Summer,1.3710063917155209
2024-10-13,haircare,SKU5,17,999620,40.79,693.43,Summer,1.3710063917155209
2024-10-14,haircare,SKU5,20,999600,40.79,815.8,Summer,1.3710063917155209
2024-10-15,haircare,SKU5,11,999589,40.79,448.69,Summer,1.3710063917155209
2024-10-16,haircare,SKU5,19,999570,40.79,775.01,Summer,1.3710063917155209
2024-10-17,haircare,SKU5,6,999564,40.79,244.74,Summer,1.3710063917155209
2024-10-18,haircare,SKU5,21,999543,40.79,856.59,Summer,1.3710063917155209
2024-10-19,haircare,SKU5,22,999521,40.79,897.38,Summer,1.3710063917155209
2024-09-20,haircare,SKU84,88,999912,10.59,931.92,Summer,1.3892047317108016
2024-09-21,haircare,SKU84,74,999838,10.59,783.66,Summer,1.3892047317108016
2024-09-22,haircare,SKU84,87,999751,10.59,921.33,Summer,1.3892047317108016
2024-09-23,haircare,SKU84,87,999664,10.59,921.33,Summer,1.3892047317108016
2024-09-24,haircare,SKU84,91,999573,10.59,963.6899999999999,Summer,1.3892047317108016
2024-09-25,haircare,SKU84,84,999489,10.59,889.56,Summer,1.3892047317108016
2024-09-26,haircare,SKU84,90,999399,10.59,953.1,Summer,1.3892047317108016
2024-09-27,haircare,SKU84,95,999304,10.59,1006.05,Summer,1.3892047317108016
2024-09-28,haircare,SKU84,95,999209,10.59,1006.05,Summer,1.3892047317108016
2024-09-29,haircare,SKU84,65,999144,10.59,688.35,Summer,1.3892047317108016
2024-09-30,haircare,SKU84,85,999059,10.59,900.15,Summer,1.3892047317108016
2024-10-01,haircare,SKU84,83,998976,10.59,878.97,Summer,1.3892047317108016
2024-10-02,haircare,SKU84,81,998895,10.59,857.79,Summer,1.3892047317108016
2024-10-03,haircare,SKU84,87,998808,10.59,921.33,Summer,1.3892047317108016
2024-10-04,haircare,SKU84,86,998722,10.59,910.74,Summer,1.3892047317108016
2024-10-05,haircare,SKU84,89,998633,10.59,942.51,Summer,1.3892047317108016
2024-10-06,haircare,SKU84,89,998544,10.59,942.51,Summer,1.3892047317108016
2024-10-07,haircare,SKU84,86,998458,10.59,910.74,Summer,1.3892047317108016
2024-10-08,haircare,SKU84,95,998363,10.59,1006.05,Summer,1.3892047317108016
2024-10-09,haircare,SKU84,91,998272,10.59,963.6899999999999,Summer,1.3892047317108016
2024-10-10,haircare,SKU84,83,998189,10.59,878.97,Summer,1.3892047317108016
2024-10-11,haircare,SKU84,91,998098,10.59,963.6899999999999,Summer,1.3892047317108016
2024-10-12,haircare,SKU84,75,998023,10.59,794.25,Summer,1.3892047317108016
2024-10-13,haircare,SKU84,87,997936,10.59,921.33,Summer,1.3892047317108016
2024-10-14,haircare,SKU84,78,997858,10.59,826.02,Summer,1.3892047317108016
2024-10-15,haircare,SKU84,92,997766,10.59,974.28,Summer,1.3892047317108016
2024-10-16,haircare,SKU84,73,997693,10.59,773.0699999999999,Summer,1.3892047317108016
2024-10-17,haircare,SKU84,97,997596,10.59,1027.23,Summer,1.3892047317108016
2024-10-18,haircare,SKU84,99,997497,10.59,1048.41,Summer,1.3892047317108016
2024-10-19,haircare,SKU84,81,997416,10.59,857.79,Summer,1.3892047317108016
2024-09-20,skincare,SKU27,66,999934,71.49,4718.339999999999,Summer,1.5437760624532917
2024-09-21,skincare,SKU27,58,999876,71.49,4146.42,Summer,1.5437760624532917
2024-09-22,skincare,SKU27,60,999816,71.49,4289.4,Summer,1.5437760624532917
2024-09-23,skincare,SKU27,73,999743,71.49,5218.7699999999995,Summer,1.5437760624532917
2024-09-24,skincare,SKU27,48,999695,71.49,3431.5199999999995,Summer,1.5437760624532917
2024-09-25,skincare,SKU27,45,999650,71.49,3217.0499999999997,Summer,1.5437760624532917
2024-09-26,skincare,SKU27,55,999595,71.49,3931.95,Summer,1.5437760624532917
2024-09-27,skincare,SKU27,55,999540,71.49,3931.95,Summer,1.5437760624532917
2024-09-28,skincare,SKU27,52,999488,71.49,3717.4799999999996,Summer,1.5437760624532917
2024-09-29,skincare,SKU27,64,999424,71.49,4575.36,Summer,1.5437760624532917
2024-09-30,skincare,SKU27,70,999354,71.49,5004.299999999999,Summer,1.5437760624532917
2024-10-01,skincare,SKU27,58,999296,71.49,4146.42,Summer,1.5437760624532917
2024-10-02,skincare,SKU27,45,999251,71.49,3217.0499999999997,Summer,1.5437760624532917
2024-10-03,skincare,SKU27,47,999204,71.49,3360.0299999999997,Summer,1.5437760624532917
2024-10-04,skincare,SKU27,60,999144,71.49,4289.4,Summer,1.5437760624532917
2024-10-05,skincare,SKU27,77,999067,71.49,5504.73,Summer,1.5437760624532917
2024-10-06,skincare,SKU27,64,999003,71.49,4575.36,Summer,1.5437760624532917
2024-10-07,skincare,SKU27,63,998940,71.49,4503.87,Summer,1.5437760624532917
2024-10-08,skincare,SKU27,62,998878,71.49,4432.38,Summer,1.5437760624532917
2024-10-09,skincare,SKU27,58,998820,71.49,4146.42,Summer,1.5437760624532917
2024-10-10,skincare,SKU27,84,998736,71.49,6005.16,Summer,1.5437760624532917
2024-10-11,skincare,SKU27,72,998664,71.49,5147.28,Summer,1.5437760624532917
2024-10-12,skincare,SKU27,68,998596,71.49,4861.32,Summer,1.5437760624532917
2024-10-13,skincare,SKU27,74,998522,71.49,5290.259999999999,Summer,1.5437760624532917
2024-10-14,skincare,SKU27,58,998464,71.49,4146.42,Summer,1.5437760624532917
2024-10-15,skincare,SKU27,69,998395,71.49,4932.8099999999995,Summer,1.5437760624532917
2024-10-16,skincare,SKU27,71,998324,71.49,5075.79,Summer,1.5437760624532917
2024-10-17,skincare,SKU27,47,998277,71.49,3360.0299999999997,Summer,1.5437760624532917
2024-10-18,skincare,SKU27,64,998213,71.49,4575.36,Summer,1.5437760624532917
2024-10-19,skincare,SKU27,76,998137,71.49,5433.24,Summer,1.5437760624532917
2024-09-20,haircare,SKU92,29,999971,13.13,380.77000000000004,Fall,1.0832158792136115
2024-09-21,haircare,SKU92,21,999950,13.13,275.73,Fall,1.0832158792136115
2024-09-22,haircare,SKU92,15,999935,13.13,196.95000000000002,Fall,1.0832158792136115
2024-09-23,haircare,SKU92,19,999916,13.13,249.47000000000003,Fall,1.0832158792136115
2024-09-24,haircare,SKU92,21,999895,13.13,275.73,Fall,1.0832158792136115
2024-09-25,haircare,SKU92,25,999870,13.13,328.25,Fall,1.0832158792136115
2024-09-26,haircare,SKU92,19,999851,13.13,249.47000000000003,Fall,1.0832158792136115
2024-09-27,haircare,SKU92,20,999831,13.13,262.6,Fall,1.0832158792136115
2024-09-28,haircare,SKU92,28,999803,13.13,367.64000000000004,Fall,1.0832158792136115
2024-09-29,haircare,SKU92,23,999780,13.13,301.99,Fall,1.0832158792136115
2024-09-30,haircare,SKU92,18,999762,13.13,236.34,Fall,1.0832158792136115
2024-10-01,haircare,SKU92,18,999744,13.13,236.34,Fall,1.0832158792136115
2024-10-02,haircare,SKU92,16,999728,13.13,210.08,Fall,1.0832158792136115
2024-10-03,haircare,SKU92,24,999704,13.13,315.12,Fall,1.0832158792136115
2024-10-04,haircare,SKU92,22,999682,13.13,288.86,Fall,1.0832158792136115
2024-10-05,haircare,SKU92,23,999659,13.13,301.99,Fall,1.0832158792136115
2024-10-06,haircare,SKU92,26,999633,13.13,341.38,Fall,1.0832158792136115
2024-10-07,haircare,SKU92,23,999610,13.13,301.99,Fall,1.0832158792136115
2024-10-08,haircare,SKU92,28,999582,13.13,367.64000000000004,Fall,1.0832158792136115
2024-10-09,haircare,SKU92,33,999549,13.13,433.29,Fall,1.0832158792136115
2024-10-10,haircare,SKU92,23,999526,13.13,301.99,Fall,1.0832158792136115
2024-10-11,haircare,SKU92,20,999506,13.13,262.6,Fall,1.0832158792136115
2024-10-12,haircare,SKU92,17,999489,13.13,223.21,Fall,1.0832158792136115
2024-10-13,haircare,SKU92,23,999466,13.13,301.99,Fall,1.0832158792136115
2024-10-14,haircare,SKU92,28,999438,13.13,367.64000000000004,Fall,1.0832158792136115
2024-10-15,haircare,SKU92,25,999413,13.13,328.25,Fall,1.0832158792136115
2024-10-16,haircare,SKU92,29,999384,13.13,380.77000000000004,Fall,1.0832158792136115
2024-10-17,haircare,SKU92,22,999362,13.13,288.86,Fall,1.0832158792136115
2024-10-18,haircare,SKU92,13,999349,13.13,170.69,Fall,1.0832158792136115
2024-10-19,haircare,SKU92,16,999333,13.13,210.08,Fall,1.0832158792136115
2024-09-20,skincare,SKU90,20,999980,46.69,933.8,Fall,1.1987911134696994
2024-09-21,skincare,SKU90,23,999957,46.69,1073.87,Fall,1.1987911134696994
2024-09-22,skincare,SKU90,26,999931,46.69,1213.94,Fall,1.1987911134696994
2024-09-23,skincare,SKU90,28,999903,46.69,1307.32,Fall,1.1987911134696994
2024-09-24,skincare,SKU90,33,999870,46.69,1540.77,Fall,1.1987911134696994
2024-09-25,skincare,SKU90,30,999840,46.69,1400.6999999999998,Fall,1.1987911134696994
2024-09-26,skincare,SKU90,21,999819,46.69,980.49,Fall,1.1987911134696994
2024-09-27,skincare,SKU90,34,999785,46.69,1587.46,Fall,1.1987911134696994
2024-09-28,skincare,SKU90,35,999750,46.69,1634.1499999999999,Fall,1.1987911134696994
2024-09-29,skincare,SKU90,25,999725,46.69,1167.25,Fall,1.1987911134696994
2024-09-30,skincare,SKU90,35,999690,46.69,1634.1499999999999,Fall,1.1987911134696994
2024-10-01,skincare,SKU90,12,999678,46.69,560.28,Fall,1.1987911134696994
2024-10-02,skincare,SKU90,25,999653,46.69,1167.25,Fall,1.1987911134696994
2024-10-03,skincare,SKU90,25,999628,46.69,1167.25,Fall,1.1987911134696994
2024-10-04,skincare,SKU90,26,999602,46.69,1213.94,Fall,1.1987911134696994
2024-10-05,skincare,SKU90,20,999582,46.69,933.8,Fall,1.1987911134696994
2024-10-06,skincare,SKU90,19,999563,46.69,887.1099999999999,Fall,1.1987911134696994
2024-10-07,skincare,SKU90,31,999532,46.69,1447.3899999999999,Fall,1.1987911134696994
2024-10-08,skincare,SKU90,28,999504,46.69,1307.32,Fall,1.1987911134696994
2024-10-09,skincare,SKU90,13,999491,46.69,606.97,Fall,1.1987911134696994
2024-10-10,skincare,SKU90,21,999470,46.69,980.49,Fall,1.1987911134696994
2024-10-11,skincare,SKU90,24,999446,46.69,1120.56,Fall,1.1987911134696994
2024-10-12,skincare,SKU90,23,999423,46.69,1073.87,Fall,1.1987911134696994
2024-10-13,skincare,SKU90,36,999387,46.69,1680.84,Fall,1.1987911134696994
2024-10-14,skincare,SKU90,33,999354,46.69,1540.77,Fall,1.1987911134696994
2024-10-15,skincare,SKU90,20,999334,46.69,933.8,Fall,1.1987911134696994
2024-10-16,skincare,SKU90,32,999302,46.69,1494.08,Fall,1.1987911134696994
2024-10-17,skincare,SKU90,21,999281,46.69,980.49,Fall,1.1987911134696994
2024-10-18,skincare,SKU90,28,999253,46.69,1307.32,Fall,1.1987911134696994
2024-10-19,skincare,SKU90,29,999224,46.69,1354.01,Fall,1.1987911134696994
2024-09-20,skincare,SKU88,28,999972,44.01,1232.28,Winter,1.4559643720712496
2024-09-21,skincare,SKU88,28,999944,44.01,1232.28,Winter,1.4559643720712496
2024-09-22,skincare,SKU88,38,999906,44.01,1672.3799999999999,Winter,1.4559643720712496
2024-09-23,skincare,SKU88,27,999879,44.01,1188.27,Winter,1.4559643720712496
2024-09-24,skincare,SKU88,20,999859,44.01,880.1999999999999,Winter,1.4559643720712496
2024-09-25,skincare,SKU88,31,999828,44.01,1364.31,Winter,1.4559643720712496
2024-09-26,skincare,SKU88,29,999799,44.01,1276.29,Winter,1.4559643720712496
2024-09-27,skincare,SKU88,38,999761,44.01,1672.3799999999999,Winter,1.4559643720712496
2024-09-28,skincare,SKU88,34,999727,44.01,1496.34,Winter,1.4559643720712496
2024-09-29,skincare,SKU88,34,999693,44.01,1496.34,Winter,1.4559643720712496
2024-09-30,skincare,SKU88,25,999668,44.01,1100.25,Winter,1.4559643720712496
2024-10-01,skincare,SKU88,34,999634,44.01,1496.34,Winter,1.4559643720712496
2024-10-02,skincare,SKU88,39,999595,44.01,1716.3899999999999,Winter,1.4559643720712496
2024-10-03,skincare,SKU88,18,999577,44.01,792.18,Winter,1.4559643720712496
2024-10-04,skincare,SKU88,24,999553,44.01,1056.24,Winter,1.4559643720712496
2024-10-05,skincare,SKU88,28,999525,44.01,1232.28,Winter,1.4559643720712496
2024-10-06,skincare,SKU88,36,999489,44.01,1584.36,Winter,1.4559643720712496
2024-10-07,skincare,SKU88,31,999458,44.01,1364.31,Winter,1.4559643720712496
2024-10-08,skincare,SKU88,25,999433,44.01,1100.25,Winter,1.4559643720712496
2024-10-09,skincare,SKU88,31,999402,44.01,1364.31,Winter,1.4559643720712496
2024-10-10,skincare,SKU88,36,999366,44.01,1584.36,Winter,1.4559643720712496
2024-10-11,skincare,SKU88,25,999341,44.01,1100.25,Winter,1.4559643720712496
2024-10-12,skincare,SKU88,35,999306,44.01,1540.35,Winter,1.4559643720712496
2024-10-13,skincare,SKU88,34,999272,44.01,1496.34,Winter,1.4559643720712496
2024-10-14,skincare,SKU88,28,999244,44.01,1232.28,Winter,1.4559643720712496
2024-10-15,skincare,SKU88,23,999221,44.01,1012.2299999999999,Winter,1.4559643720712496
2024-10-16,skincare,SKU88,36,999185,44.01,1584.36,Winter,1.4559643720712496
